time,seconds_elapsed,magneticBearing
1779786823996700700,203.02970068359375,200.5961876691844
1779786824006783700,203.03978369140626,200.02779079175684
1779786824016867600,203.04986767578126,199.49352042700548
1779786824026951700,203.05995166015626,199.62075536213212
1779786824037034800,203.07003466796874,199.6455895219801
1779786824047118600,203.08011865234374,199.33232450795794
1779786824057202000,203.09020190429686,197.5157127003065
1779786824067285800,203.10028564453125,197.8886743171062
1779786824077368800,203.11036889648437,198.46720586060246
1779786824087452700,203.12045263671874,199.20396664349568
1779786824097535700,203.13053564453125,200.0835181941452
1779786824107619800,203.1406198730469,199.5994598425275
1779786824117703700,203.15070361328125,200.93053353228706
1779786824127786800,203.16078686523437,201.11688452054545
1779786824137870800,203.17087084960937,200.72990145668516
1779786824147953700,203.18095361328125,200.28234222789018
1779786824158037800,203.19103784179688,200.35301879513844
1779786824168120800,203.20112084960937,201.07493713330007
1779786824178204700,203.21120458984376,201.03959383997844
1779786824188288800,203.22128881835937,200.4331685298549
1779786824198371600,203.23137158203124,200.78459512608956
1779786824208455700,203.24145556640624,199.75695880917348
1779786824218538800,203.25153881835936,200.07252414076308
1779786824228622600,203.26162255859376,199.26395608250283
1779786824238706000,203.27170581054688,198.32209228557846
1779786824248789800,203.28178979492188,199.3380133292425
1779786824258872800,203.2918728027344,200.07122874245204
1779786824268956700,203.30195678710936,200.14579765370996
1779786824279040800,203.31204077148436,200.5549642201834
1779786824289123800,203.32212377929687,201.36214198583158
1779786824299207700,203.33220776367187,200.78330564550308
1779786824309290800,203.3422907714844,200.09056980136572
1779786824319374800,203.3523747558594,200.01396304618657
1779786824329457700,203.36245776367187,200.7028766990079
1779786824339541800,203.37254174804687,200.62046612526902
1779786824349625900,203.3826259765625,200.85313589483337
1779786824359708700,203.39270874023438,200.52044629826753
1779786824369792800,203.40279272460938,200.51236440559623
1779786824379875600,203.41287548828126,199.0531523095232
1779786824389960000,203.4229599609375,198.1689029879395
1779786824400042800,203.43304272460938,198.62537637236466
